,county,state,tile_count,solar_system_count,total_panel_area,land_area,total_area,ratio_panels_to_housing_units,population,population_density,race_asian_rate,race_black_africa_rate,race_indian_alaska_rate,race_islander_rate,race_white_rate,race_other_rate,race_two_more_rate,diversity,voting_2016_dem_percentage,voting_2016_gop_percentage,voting_2012_dem_percentage,voting_2012_gop_percentage
2425,Rockingham County,nh,960.0,652.0,29940.54105693571,694.7201597999997,795.1099643999995,0.0075003515789802645,299006,989.9976284615384,0.017771610737525784,0.007595938260208249,0.0012787989370287346,0.0,0.9518219085094063,0.005449710165709687,0.01608203339015531,0.09154539666968436,0.4468813720290006,0.5052763889279998,0.3590000000000006,0.6319999999999999
2680,Strafford County,nh,208.0,112.0,11448.492675778502,368.974896,384.001574,0.003981851944024351,125273,1130.9902928,0.027127446187236396,0.009633752953338478,0.0012094172355605998,0.0,0.93375863374196,0.00398824381933256,0.024282506062660004,0.122948583096356,0.5137666009010003,0.4280455843809998,0.4979999999999999,0.49000000000000016
2688,Sullivan County,nh,16.0,9.0,1114.5915157994,537.3134590000001,551.9939689999999,0.00071614000537105,43135,161.36681099999998,0.007734366219296999,0.005443661502342201,0.0032859502789591996,0.00023378526049059998,0.9662928040718001,0.004799263445641,0.012210169221431,0.06535793269178601,0.46197004660400004,0.4884846839510001,0.469,0.516
98,Atlantic County,nj,6721.0,3689.0,372354.769346849,555.7044355,671.8267867,0.052740612861458785,275376,4141.427264782607,0.07670944709893418,0.1593527913095176,0.002414554331687116,0.0002515346577594203,0.6864827576792417,0.044019759713203786,0.03076915520962436,0.37956167725932316,0.515160112731,0.45283625565100033,0.5810000000000003,0.4089999999999997
187,Bergen County,nj,6823.0,3133.0,447460.10750176554,233.0088532,246.67118979999987,0.019275209193791703,926330,7953.991834636871,0.1584499113309477,0.056369694977361544,0.001982682297760738,0.00021859585890435197,0.7035280606168715,0.05666599694530034,0.02278505797287197,0.40840685989371905,0.5449741512900016,0.4250908285910004,0.5499999999999983,0.44100000000000134
313,Burlington County,nj,11046.0,4749.0,789297.8285723992,798.5764452999999,819.838452,0.06238633668063572,450556,2638.3272570175436,0.042592830716958414,0.17920365392692497,0.0010229549116637809,0.0005179284558283334,0.7108957841401492,0.02680864283684752,0.038958205011653084,0.36076559255896745,0.5557316347669997,0.4079174103019999,0.5880000000000002,0.4010000000000009
363,Camden County,nj,6915.0,3809.0,332572.28343626444,221.26274969999992,227.29245719999994,0.03360580848334046,511998,4764.671398346458,0.049507666738721916,0.1925474436161905,0.0020991638798339373,0.00021400135476897636,0.6449750771352472,0.08199409666118969,0.028662550614045892,0.3943461754305131,0.6458761460190009,0.32217821871999985,0.6779999999999985,0.3119999999999999
378,Cape May County,nj,2833.0,1734.0,110852.22922630401,251.42485870000007,620.4166018000001,0.028689479174050857,95805,1322.4015565625002,0.010653670604879095,0.04033185900160381,0.0007726289647275001,0.0003079127735734375,0.9195977326898126,0.014400889353141998,0.013935306612295934,0.13612869202184688,0.3850335917310001,0.5837105943150004,0.44999999999999973,0.5399999999999996
681,Cumberland County,nj,2500.0,943.0,193499.75759234233,483.7026889,677.6209605,0.04447132488971112,157035,2826.289110000001,0.012557667073666798,0.22283699449885588,0.007740907352654118,0.0,0.6124615394419116,0.10466740255847999,0.03973548907440146,0.47681367734717645,0.510109774039,0.456693952997,0.6099999999999998,0.3789999999999997
879,Essex County,nj,4290.0,1861.0,280026.0676980006,126.21225160000003,129.63083430000003,0.013670082594065464,791609,14894.318458095233,0.041496097984085295,0.4647505140275375,0.0029353795125150284,0.00043177731231676186,0.36421382670167185,0.09966156544429917,0.026510839017561336,0.3886228016447906,0.770596515102997,0.20699581065200073,0.7740000000000008,0.2190000000000007
1042,Gloucester County,nj,6785.0,3516.0,430576.2811808801,322.0051975000001,337.1775535,0.060882049441428505,290298,2107.5869269841282,0.026897396734269018,0.09449228853915442,0.0010550182953673333,0.0003188112321022222,0.8293791720727778,0.024242151259678577,0.023615161866707302,0.2798836715367889,0.47948521548099954,0.483777495159,0.5459999999999996,0.4409999999999997
1298,Hudson County,nj,3571.0,839.0,342402.6262807354,46.19100892000001,62.31293439000001,0.013012757677016868,662619,33525.457972289136,0.1467907771639806,0.12961996258557065,0.0032217727069282416,0.0006548289649685452,0.5586122163849365,0.13075002348105857,0.030350418712562076,0.5179203585110849,0.7445947623180016,0.2264614620830009,0.7740000000000007,0.21600000000000047
1309,Hunterdon County,nj,2133.0,536.0,219488.77852909968,427.81908389999995,437.4372229,0.04281756865264172,126250,836.7988769230772,0.03496625438791615,0.022930761306454887,0.0005622210096690769,0.001603934987169231,0.9146132757931154,0.012461032829370888,0.012862519686339233,0.15082404305602692,0.4079935394290003,0.5463857640759998,0.40000000000000013,0.5890000000000003
1876,Mercer County,nj,6698.0,2105.0,692863.4754954852,224.5574868300001,228.88867642999995,0.0465678947112276,370212,7122.785664935062,0.07920893572863441,0.2507042485935226,0.0011235523536274803,3.5821723734168835e-05,0.5959142532099598,0.05410674779451889,0.018906440595995,0.42247239922382973,0.6631265389300007,0.30144624005900034,0.6779999999999993,0.30999999999999966
1891,Middlesex County,nj,15774.0,5939.0,1339153.3694978836,308.9138202,322.8268079000002,0.05294354568033832,830300,5572.195194857144,0.2176983646460962,0.09260778746888412,0.001624144814241034,0.00036401329795672564,0.6318605871545322,0.03362053326455009,0.022224569353787502,0.46455319309373816,0.583323899416001,0.38554417196100094,0.6290000000000016,0.3590000000000013
1927,Monmouth County,nj,13685.0,6710.0,881246.2063873721,468.7926183,665.3194358999996,0.05267047182120135,629185,3438.507828902098,0.04511541663554821,0.0834429830991478,0.0018362634613298596,0.0012968619896745177,0.8148484913513362,0.031658706576613335,0.021801276886359043,0.26542160080036226,0.4360717106400002,0.5307184548310019,0.46699999999999914,0.5219999999999999
1992,Morris County,nj,5189.0,2107.0,375393.9783910227,460.176798,481.6248536999999,0.0272010064739339,498192,2493.9788550000003,0.09734958235373346,0.032140939966739224,0.00109876622645369,0.0001434933421727,0.8171649673311703,0.03249094198360392,0.01961130879614625,0.28514595188401315,0.459867067447,0.5038256284960007,0.4369999999999997,0.5529999999999992
2083,Ocean County,nj,17315.0,10577.0,667526.4733243574,628.780886,915.4009302000002,0.0618417152102404,583450,2686.3140120719986,0.016956689949463637,0.028507809102093815,0.0012026456126743872,0.00021880939994975803,0.9162574427729114,0.013109438468628238,0.023747164694307727,0.13761388808840516,0.3152832136579994,0.6552705784459986,0.40599999999999925,0.5840000000000016
2175,Passaic County,nj,3555.0,1503.0,235370.41342840384,184.59280171999998,197.10524212,0.02014929179915322,507574,13112.199963,0.05023427876186875,0.1388070181867939,0.0045439994602703,0.00022178124844719998,0.62054337749965,0.14231855518969805,0.04333098965319321,0.4540362102420577,0.5954975964969991,0.37804536248199916,0.6319999999999992,0.359000000000001
2461,Salem County,nj,510.0,255.0,49107.7591940022,331.8986926999999,372.32872059999994,0.018465549078532893,65120,1229.5284024999999,0.008587242979844418,0.16947146975260838,0.0021455652918658335,0.00010057471264374999,0.7668018613682084,0.025890421531366666,0.027002864363437917,0.2935811788623041,0.40266940451700006,0.5563312799450002,0.4960000000000003,0.4879999999999997
2604,Somerset County,nj,7245.0,2800.0,610784.7030010129,301.8132613000001,304.85704860000004,0.05811248716632444,330604,3010.8657038235297,0.13977187697243254,0.08377563334067106,0.0013812053397042649,2.044471340602941e-05,0.7106377365824116,0.04509976030616206,0.01931334274522059,0.4065677295048764,0.5435302659980004,0.41906268436099936,0.52,0.46799999999999997
2708,Sussex County,nj,1321.0,317.0,128769.25984113631,519.0136980999999,535.7425392999999,0.021243406664093658,145930,925.045767317073,0.019523215306552686,0.02035010985397025,0.0004884701742940976,0.00020148922358560975,0.9340836002906832,0.009816553083927758,0.015536562067007684,0.12410011636546583,0.32672623883,0.6293799079339993,0.37899999999999967,0.6030000000000004
2829,Union County,nj,5449.0,2283.0,376051.09040887334,102.85496400000005,105.40135280000001,0.027148892919066504,548744,9975.493809259257,0.04513494811389758,0.22592725075132608,0.0018199959797171475,0.00046800539125703704,0.5669132954719286,0.13769348367575965,0.022043020616014947,0.4755817367481105,0.662816509789001,0.308052054607,0.6629999999999983,0.3279999999999999
2906,Warren County,nj,1602.0,330.0,183951.145820057,356.91750160000004,362.85722480000004,0.035390801042725226,107226,1601.9233408695654,0.02414503426548913,0.04218239118085247,0.0024758123276408697,0.00013192846338352175,0.8938173951896956,0.022261423275186088,0.014986015297786042,0.18624023442213045,0.3507493497379999,0.6067668552080003,0.4130000000000001,0.5700000000000002
192,Bernalillo County,nm,9088.0,6112.0,413441.06130217994,1160.8279499000002,1167.1876172000002,0.031659548377657165,673943,4192.1183815032655,0.022673755403819214,0.028654098974731312,0.04575201666287316,0.001007171762903307,0.7292386219007391,0.13105173601283812,0.041622599282059684,0.41117789129278504,0.5260485953880004,0.34786056525400083,0.5559999999999987,0.3930000000000005
427,Catron County,nm,0.0,0.0,0.0,6923.69,6929.17,0.0,3583,0.5174986,0.0033491487580199998,0.00669829751605,0.005302818866869999,0.0,0.9642757465809999,0.00418643594753,0.0161875523304,0.0698085175842,0.2104743083,0.717885375494,0.265,0.7020000000000001
460,Chaves County,nm,204.0,130.0,13478.8970975119,6065.2747401,6075.123746100001,0.0076378748736381,65811,1148.4900859875002,0.006001918180621814,0.017127989520829372,0.012440650992967811,0.000277348611849375,0.79696651933025,0.1389726392427125,0.02821293412068375,0.33441848599293755,0.274319162657,0.6383749193909998,0.32300000000000006,0.6470000000000001
504,Cibola County,nm,22.0,14.0,1185.386203191,4539.4808173,4541.7309573,0.001984126984126984,27382,669.413411142857,0.006111480261554285,0.00913081969594143,0.48138159741124287,0.0005527589601014286,0.3672841273987571,0.10540389658769427,0.030135319684939998,0.3823206322467,0.46658307210000005,0.39862068965499997,0.602,0.36399999999999993
592,Colfax County,nm,35.0,31.0,2210.41812549,3758.0599,3768.2214,0.0034767060693354523,12997,4.340614333333334,0.009482611091610001,0.004039610595594333,0.014090119351350001,0.0,0.8534424609023333,0.09626188064136666,0.022683317418,0.2571928242933333,0.401821286283,0.487383798141,0.488,0.46900000000000003
687,Curry County,nm,126.0,86.0,7052.0856980260005,1404.7969527999999,1407.9529866,0.006124234470691163,50497,1521.6825358333328,0.01586216616086,0.05858710272526999,0.013810852876796752,0.0027336508077024993,0.7026084696610834,0.17313265254386667,0.03326510522445,0.4347412224455,0.245837761247,0.6695005313499999,0.294,0.6799999999999998
730,De Baca County,nm,0.0,0.0,0.0,2322.623,2333.882,0.0,2020,0.8697063,0.00148514851485,0.0,0.0,0.0,0.800495049505,0.15099009901,0.0470297029703,0.334195667092,0.212624584718,0.683277962348,0.319,0.6509999999999999
810,Doña Ana County,nm,2782.0,2116.0,119925.09839610959,3807.5112513000004,3814.3798322999987,0.03328308568420549,213963,1923.3692702682924,0.010304073439872219,0.019219773747798537,0.012062143369830195,0.00012538143273634145,0.8914505962139266,0.048775182065460485,0.018062849730428043,0.19611329253557322,0.5415584790260001,0.36199584559500014,0.5599999999999998,0.4109999999999998
838,Eddy County,nm,99.0,74.0,4746.4829983001,4175.7258941,4197.5218337,0.004273504273504274,55641,1126.80138475,0.004098687847259167,0.015182474661559168,0.014145666096849667,0.0004407616361075,0.8975384951273334,0.052853800557525,0.015740114073398332,0.18859942561374998,0.2565179531830001,0.6722327511139997,0.318,0.654
1077,Grant County,nm,45.0,37.0,1212.2630966271,3961.62499,3967.5509979999997,0.0030729308931985795,29119,223.268945875,0.0022795725738325,0.006248038826251251,0.0135024203343775,7.69349130635e-05,0.8899382338568751,0.0613163689322625,0.0266384305635875,0.19795546496620003,0.492836222592,0.415657405209,0.5499999999999999,0.415
1130,Guadalupe County,nm,4.0,3.0,257.253588139,3030.482,3031.597,0.0017691287041132243,4526,1.493492,0.00022094564737099997,0.015687140963299998,0.028060097216099998,0.0,0.841581970835,0.0883782589483,0.026071586389700002,0.282215837829,0.5317855168600001,0.32669983416299997,0.7020000000000001,0.262
1188,Harding County,nm,0.0,0.0,0.0,2125.442,2125.888,0.0,565,0.2658271,0.0017699115044200004,0.0,0.0017699115044200004,0.0,0.929203539823,0.0194690265487,0.0477876106195,0.133911817684,0.296015180266,0.590132827324,0.433,0.5429999999999999
1252,Hidalgo County,nm,8.0,5.0,464.3869653296,3436.861298,3445.993298,0.003357112882920688,4643,277.58778854999997,0.0,0.00220994475138,0.00429217960768,0.0,0.917720344941,0.04770580683615,0.0280717238639,0.1530303598819,0.424836601307,0.493464052288,0.515,0.46399999999999997
1596,Lea County,nm,235.0,128.0,19079.484017082403,4390.931428700001,4394.2021897,0.009356212923517937,68149,1094.5882790555556,0.0019263324356983333,0.03267887268583722,0.009716657775255556,0.0004736343542783334,0.8773089664798334,0.05179019349489446,0.026105342774277222,0.2174766661994111,0.22321377166200002,0.7085036559389999,0.2400000000000001,0.737
1653,Lincoln County,nm,33.0,26.0,1781.2098001598001,4831.09172,4831.309310000001,0.0018711726014969381,19931,101.97339201999999,0.001480601757002,0.007418927760158,0.027429623650049396,0.0,0.8567747810356,0.08662479314592,0.020271272651258,0.253795921176,0.26298554652199996,0.664972899729,0.318,0.645
1692,Los Alamos County,nm,109.0,88.0,3477.6549601650004,109.16664000000002,109.25542,0.013111993263563094,17939,171.811825,0.07366984959094999,0.0047355049908575,0.009774920911647502,0.00124523879285,0.862797494549,0.027764754633699998,0.0200122365310575,0.2462537550935,0.5218600191749999,0.31917545541700004,0.48700000000000004,0.45
1709,Luna County,nm,40.0,31.0,1615.9425381002,2965.1888086,2965.3548085999996,0.0036456434560699965,24789,839.9692018333334,0.003411866657283333,0.015520739711451667,0.014302478482954998,0.0012264922322166667,0.8901541689041665,0.05908663207215,0.016297621939715002,0.20110262999183337,0.44099378882,0.48005521048999994,0.4779999999999999,0.48899999999999993
1840,McKinley County,nm,66.0,49.0,2428.5885024048,5449.809787,5455.276567,0.002560124127230411,73998,308.76725241176473,0.010473650069140002,0.007667509197723529,0.7224035865113,0.00024526646314682347,0.18257607223468117,0.03233129346863541,0.044302622055289405,0.3156144064415883,0.633062382762,0.23534221538199998,0.721,0.254
1977,Mora County,nm,0.0,0.0,0.0,1931.274,1933.621,0.0,4660,2.4129150000000004,0.0,0.0012875536480699999,0.0012875536480699999,0.0,0.636480686695,0.355793991416,0.005150214592270001,0.468273130837,0.6311239193079999,0.272540139975,0.75,0.22699999999999998
2137,Otero County,nm,818.0,485.0,38996.2761093669,6613.2093847,6627.501971900001,0.026415216197888076,65318,1225.9618254375002,0.0120185705955075,0.04142467091908063,0.07734762116401625,0.0008246965775193751,0.7470367653668001,0.08565820688488188,0.03568946849213688,0.3244267728034375,0.307241800774,0.598696272153,0.3419999999999999,0.622
2337,Quay County,nm,15.0,14.0,522.799942503,2874.34944,2881.5822600000006,0.0027022158169699153,8698,158.35630963333332,0.005944660613933333,0.021181821447700002,0.006623818759523333,0.0,0.9017972421633335,0.04186191065073333,0.022590546364933333,0.18127952427433333,0.286197183099,0.621971830986,0.37399999999999994,0.594
2400,Rio Arriba County,nm,53.0,42.0,2314.2676214697003,5860.83656,5896.149732000001,0.002709057452463709,39949,206.8788598888889,0.004081204069020778,0.006059790029551,0.16462393750834442,6.175145736022222e-05,0.6147823631517333,0.18916164047526665,0.021229313308568667,0.41799128650033335,0.6456287668450001,0.24263560641999998,0.747,0.22100000000000003
2434,Roosevelt County,nm,45.0,32.0,3513.4186300379997,2447.43062,2454.65283,0.005425608873884736,19908,937.7502063999998,0.005070713510706,0.023233100114922,0.012003083529425999,0.000302310516088,0.7329632509216,0.19677944805636,0.029648093350772002,0.4025460727152,0.24679760888099994,0.660119555935,0.289,0.6779999999999999
2479,San Juan County,nm,192.0,155.0,8150.8447185698,5513.0664833,5538.4230963,0.003873935676526371,125133,697.7711973636365,0.005162166216967545,0.005652536137112424,0.3551261076644269,0.0006379988905444242,0.5491370764179773,0.054640366116149405,0.029643748556816365,0.3642771493711697,0.28203887764999996,0.6130486410410004,0.3409999999999999,0.6260000000000001
2485,San Miguel County,nm,39.0,29.0,1220.5564192648,4715.8207489999995,4735.658638,0.002506748939452372,28668,498.74395671428573,0.010703613960324284,0.01885927012812857,0.013522247281528576,0.0007725409380071428,0.5556801585142856,0.37171698891428573,0.02874518026334857,0.5295306013041429,0.6798912024009999,0.215906959295,0.769,0.19999999999999998
2490,Sandoval County,nm,3035.0,2302.0,87135.96428956199,3710.6502334,3715.9433124,0.05654401490451793,136638,1366.6401326071427,0.010726443494063114,0.02060415070947882,0.19407248473258146,0.00039054044787759253,0.6351287684196395,0.10298971603443734,0.03608789616191518,0.3550434630930259,0.4522501113920003,0.42490552337599985,0.503,0.452
2499,Santa Fe County,nm,1172.0,781.0,54591.326037688814,1909.4139371000003,1910.8714355000002,0.016352043307800705,147108,1541.4795217200005,0.010937618231225202,0.00737709075052584,0.037863185022044214,0.0004147968440612,0.82786102114376,0.08856207608211278,0.026984211926244003,0.28510152965573204,0.712822122656,0.2025912502500001,0.7340000000000011,0.22400000000000017
2582,Sierra County,nm,130.0,35.0,15937.974668896997,4178.955551,4236.224071000001,0.01565510597302505,11615,531.62884785,0.0021739130434775002,0.003779235596125,0.015232730534075,0.0,0.91555677117625,0.032441501875645,0.030815847774475,0.15863953117225,0.311951647495,0.584519399493,0.385,0.574
2600,Socorro County,nm,44.0,35.0,1172.3979345321,6646.678714,6648.747404,0.005493133583021223,17494,349.81530258333333,0.0066980802690133345,0.005165417970178333,0.20965301807016667,0.0,0.7145756010768833,0.05008621279619999,0.013821669817731667,0.23255556215951664,0.484754292481,0.38365896980499997,0.5620000000000002,0.381
2728,Taos County,nm,105.0,68.0,5226.957309327,2203.11035,2204.4176899999998,0.005168340224453632,32943,78.97096083333334,0.006841449643173833,0.0045937153948066665,0.056346594475456674,0.0,0.6884755086844999,0.20760707518233334,0.03613565662003333,0.4665807811525,0.699973460722,0.17953821656100002,0.7809999999999998,0.17800000000000002
2781,Torrance County,nm,24.0,13.0,2178.0248419486,3344.84533,3345.7331000000004,0.0030892006693268117,15853,32.35688675,0.00038211692777999996,0.012033136928480001,0.02250758296237,0.0,0.8883620872927501,0.033575744526625,0.043139331361832504,0.20319076169225,0.2832,0.5912,0.379,0.552
2830,Union County,nm,2.0,2.0,32.4249117889,3823.744,3830.8740000000003,0.0008699434536755111,4339,1.134752,0.00207421064761,0.0283475455174,0.0239686563724,0.0,0.79096566029,0.140124452639,0.014519474533299999,0.353145264699,0.188388625592,0.719194312796,0.26899999999999996,0.7020000000000001
2845,Valencia County,nm,776.0,491.0,32929.7106686255,1066.174862,1068.294458,0.025727736887474307,76297,503.37185600000004,0.007998320166481833,0.011764617577452223,0.08317459778961334,0.0,0.7153205939566498,0.15573770316309998,0.026004167346676668,0.3731768314154444,0.395246800731,0.4817184643510001,0.487,0.46299999999999997
401,Carson City,nv,596.0,238.0,44511.63107825149,144.6620546,157.24415560000003,0.025394120153387302,54482,3265.1643138461536,0.027869875466224617,0.00978755126085377,0.023807950259809998,0.004680295185685385,0.8397020791686154,0.06609180292007,0.02806044573883846,0.2782832454680769,0.38415414134999987,0.5246642149019999,0.4409999999999999,0.532
503,Churchill County,nv,78.0,44.0,4241.884236741001,4930.457897,5024.057697,0.007263922518159807,24252,664.4361392571429,0.029920018342994292,0.03133142358584614,0.07686375193135142,0.0030151679087999997,0.7770614214371429,0.036293105289399996,0.04551511150435714,0.3472729462187143,0.202084857352,0.71580102414,0.288,0.6879999999999998
522,Clark County,nv,56266.0,37347.0,2437511.579129241,7891.430983600001,8060.812518200002,0.06564457474995071,2035572,6379.505929461189,0.08699117321051116,0.10501463140914018,0.0066925131904689,0.006531173185728663,0.6469100155507891,0.1029668080344286,0.04489368541892935,0.5076954483514003,0.5239835332450012,0.4175101022840036,0.5639999999999965,0.41900000000000276
805,Douglas County,nv,274.0,146.0,14184.832685105604,709.719291,737.641218,0.011556305356389709,47259,706.07957375,0.01327201489897375,0.006325053683780624,0.028213615739151186,0.00207001124618075,0.8880308013843748,0.03538336763268125,0.026705135414768124,0.19389312912305004,0.3032901582290001,0.6245201105089999,0.3559999999999999,0.624
857,Elko County,nv,108.0,52.0,6622.153192924799,17169.832905000003,17202.944485000004,0.0053486529318541995,51562,507.81297945,0.010034716472644286,0.017321305653342854,0.05313007152180428,0.002203005933388357,0.8726289090256428,0.02884773028847572,0.01583426110467357,0.21758061840287857,0.183337826908,0.7302237799950001,0.22000000000000006,0.752
877,Esmeralda County,nv,0.0,0.0,0.0,3581.8759999999997,3589.04,0.0,1141,0.3185481,0.0,0.0,0.0368098159509,0.0,0.87379491674,0.079754601227,0.00964066608238,0.22867374207,0.1536643026,0.777777777778,0.21100000000000002,0.7290000000000001
885,Eureka County,nv,3.0,3.0,104.667601527,4175.684,4179.963,0.0026761819803746653,1669,0.39969499999999997,0.0,0.00119832234871,0.014979029358899996,0.00659077291791,0.958058717795,0.014379868184499999,0.00479328939485,0.08162449143999999,0.08665105386420001,0.846604215457,0.132,0.821
1305,Humboldt County,nv,117.0,38.0,8495.8477138586,9640.757192000003,9657.821192000001,0.016265813985819548,17067,431.85977890000004,0.00371280751005,0.0032053910505584994,0.038845742214100004,0.000474248521059,0.89044364306475,0.03573182376621,0.027586343873227503,0.19713088890305,0.215451577802,0.7027825275920001,0.302,0.6629999999999999
1563,Lander County,nv,15.0,5.0,826.189324325,5490.105,5519.489000000001,0.006038647342995169,5946,1.0830389999999999,0.00807265388496,0.00134544231416,0.053144971409400006,0.0021863437605100003,0.884460141271,0.0237134207871,0.027077026572500003,0.213538620768,0.167012018235,0.757563199337,0.247,0.73
1654,Lincoln County,nv,6.0,3.0,221.8770023877,10633.203000000001,10636.987,0.0022463496817671283,5194,0.54645895,0.0007410151908099999,0.02815857725085,0.03723601333825,0.0,0.9090729810864999,0.008722075495953,0.01606933763787,0.16424474985140003,0.133677298311,0.7837711069419999,0.18600000000000005,0.7859999999999999
1720,Lyon County,nv,125.0,78.0,5704.165737938,2001.186455,2024.199275,0.0055756278156920466,51657,522.1608763,0.011135810729991999,0.008204170680818,0.023470359126726,0.0010310723282149002,0.8627686166652999,0.059130436297971004,0.03425953417103,0.2450804795216,0.258648261931,0.6735544146119999,0.3439999999999999,0.63
1908,Mineral County,nv,16.0,9.0,1175.99966057,3752.8435,3812.9774,0.0058953574060427415,4566,8.019029,0.03395601598235,0.00952078705175,0.2914958849788,0.000317359568391,0.594340570552,0.03878032998665,0.031589051879850005,0.4658086163455,0.318978467702,0.590385578368,0.424,0.531
2079,Nye County,nv,292.0,227.0,9442.4894291107,18181.924710000003,18198.60728,0.013331507099484089,42625,133.68936048999998,0.009594459941002224,0.024553635813935226,0.025896118988666665,0.0020307174255753332,0.8507417390942223,0.06164108449965999,0.02554224423687889,0.25857674583566664,0.26005512454100005,0.6798693344220001,0.36099999999999993,0.6029999999999999
2211,Pershing County,nv,52.0,18.0,4773.33218425,6036.563,6067.4259999999995,0.021505376344086023,6722,1.1135469999999998,0.0016364177328199998,0.0481999404939,0.0374888426064,0.006099375185960001,0.8635822671819999,0.0291579886938,0.013835168104700002,0.24941553980300002,0.216952573158,0.7078708375380001,0.335,0.619
2678,Storey County,nv,154.0,55.0,11570.3007225,262.9203,263.6433,0.07769929364278506,3929,14.94369,0.0145075082718,0.004326800712649999,0.0167981674726,0.0017816238228599995,0.942479002291,0.00203614151184,0.0180707559175,0.110888090535,0.293979671618,0.631743549648,0.39799999999999996,0.5710000000000001
2950,Washoe County,nv,2885.0,1943.0,116186.6592133779,6302.3657052,6542.211960799999,0.015470745008874898,435019,3552.245642448181,0.050763903998949596,0.02320798142449487,0.020334041344908405,0.0066277203582745985,0.8056868657368135,0.056548522735863374,0.03683096440070243,0.32072448694674777,0.46364235815799937,0.45168241893699923,0.5069999999999995,0.47200000000000086
3009,White Pine County,nv,19.0,13.0,1041.5211565729999,8875.64722,8896.75922,0.004266786436110487,9974,24.603905366666666,0.006256934008016667,0.02351489378478833,0.05423123955893333,0.0018005434555766666,0.8883827457360001,0.010278747299973334,0.015534896156933334,0.20322991064103332,0.187384044527,0.721706864564,0.265,0.7020000000000001
27,Albany County,ny,2881.0,1796.0,101340.66529025717,522.8040935800001,533.3019460800001,0.0208645650017019,307463,4396.651939333334,0.05379945158632573,0.13521645450534345,0.0017008676040138671,0.00047406814501497324,0.7622434438664134,0.013405917986792642,0.033159796306156536,0.3042900852642402,0.5951338703000009,0.35200248320699956,0.6439999999999989,0.3350000000000006
40,Allegany County,ny,12.0,9.0,589.31459995232,1029.3076896000002,1034.3863611,0.00046111281893636643,48070,52.807129999999994,0.009193421798272768,0.009846745000174231,0.003004558726422769,0.0,0.8889562567169229,0.004160293448074846,0.08483872431008116,0.06515868007538461,0.26141078838199994,0.6844719770910002,0.36299999999999993,0.6159999999999999
271,Bronx County,ny,923.0,423.0,60276.285749465016,42.09629978000004,57.47792736000004,0.0017738776812362947,1428357,61103.76704613569,0.038530041778171036,0.32422663037205807,0.005135964416520325,0.0004494195642088274,0.23430526724682763,0.3625654825856288,0.03478719403660381,0.580318769529762,0.8872698595819998,0.09592678977979956,0.9119999999999998,0.08299999999999941
276,Broome County,ny,311.0,234.0,11319.976287214306,705.7660582,715.514567,0.0034545575722569033,198093,2884.992650727272,0.03483281695663905,0.06461459983543745,0.002590874738528291,0.000522357426123091,0.8615013767053998,0.011887398694664417,0.02405057564320466,0.2298574137885746,0.45342982602999987,0.49032282988000014,0.5090000000000002,0.4639999999999997
428,Cattaraugus County,ny,33.0,29.0,1220.0664452659,1308.3502916,1322.4859486,0.0008042111419798217,78962,550.728343809524,0.014245433559397998,0.014594172291307004,0.05031494159875166,0.0,0.8898581726184849,0.0035169450923366,0.027470334839849002,0.135280582243215,0.30099098787999995,0.6445910016919998,0.4240000000000001,0.5579999999999999
430,Cayuga County,ny,97.0,60.0,4069.5990635008006,691.5823164000001,863.6709547,0.002664469166323307,79173,1432.84449,0.004603836878487736,0.04083828448318854,0.003951390246969368,0.0,0.9259684109769473,0.005445264231829895,0.019192813182581054,0.13019771123823684,0.40505908909799987,0.5375780108879998,0.5429999999999999,0.43600000000000005
459,Chautauqua County,ny,87.0,60.0,4181.37768528153,1060.2264718,1500.1834825999997,0.0013035465456016542,132646,1614.1144277142855,0.007094433745486745,0.027947234381282122,0.005176749132394059,0.0005901164236151429,0.9245727869324,0.017079961656133996,0.017538717728615722,0.13756521159228707,0.34995241084600026,0.595735201798,0.4499999999999997,0.5329999999999999
464,Chemung County,ny,124.0,60.0,10279.753589183709,407.35156230000007,410.77904989999996,0.003230681048408108,88267,2872.643474090909,0.012868006479765458,0.07816885106307138,0.003340697938918455,0.0002548419979613636,0.8618504870476361,0.004000279993726864,0.039516835478820456,0.21676998090680455,0.373369483356,0.573128483205,0.4779999999999998,0.5069999999999998
465,Chenango County,ny,10.0,9.0,337.0062841152,893.5483775,898.6299775,0.0004041710451863228,49549,598.5583566666667,0.005671656490924999,0.008757666182343415,0.0027092671880750833,0.00029822767552833333,0.9602008723685832,0.005244472088590166,0.017117838005990833,0.07692803574615,0.3281068845580001,0.6086236404790001,0.47200000000000014,0.5060000000000001
570,Clinton County,ny,42.0,34.0,1191.8239184918998,1037.8525078999999,1117.5266983000001,0.0011693301408764408,81685,1781.92915631579,0.015697489061942106,0.036736868306805365,0.0035827989216857896,6.116096993184211e-05,0.9182323321694209,0.011115743660155265,0.014573606910120525,0.14655472690285262,0.47381774614100003,0.46447952639400003,0.6199999999999998,0.36399999999999993
603,Columbia County,ny,201.0,85.0,11990.582059724493,634.7053608000001,648.2656920000002,0.006127675141759649,62195,404.0902842857143,0.017291406723746194,0.04108956402801048,0.0005385621709412382,0.0003456347897128572,0.9041659563049523,0.007763457403580809,0.028805418579034958,0.16274814988528577,0.481489634929,0.46802421573999997,0.5479999999999999,0.4299999999999999
