,county,state,tile_count,solar_system_count,total_panel_area,land_area,total_area,population,population_density,average_household_income,race_asian_rate,race_black_africa_rate,race_indian_alaska_rate,race_islander_rate,race_white_rate,race_other_rate,race_two_more_rate,diversity,voting_2016_dem_percentage,voting_2016_gop_percentage,avg_electricity_retail_rate,gini_index,ratio_panels_to_housing_units,education_highschool_percentage,education_bachelor_percentage,employed_percentage
738,DeKalb County,tn,9.0,6.0,865.2766384610001,304.34659,328.98624,19038,86.625215,66489.862315175,0.00588405850322375,0.01254748313822225,0.005349344978175,0.00124265702666,0.95091364809375,0.0150250266384425,0.009037781621522498,0.093576477261375,0.225648414986,0.74409221902,9.27,0.5194,0.0009547045719741168,0.29866582624225235,0.064239941170291,0.38916903036033196
748,Decatur County,tn,4.0,4.0,112.3407925178,333.84486,344.88302,11686,48.780800000000006,53580.27274859999,0.0018512905179249998,0.029379452750700003,0.00015974440894575,0.00066952329941,0.94228215857,0.009447524658495,0.016210305794405,0.109764463509,0.19532444832899998,0.782171728206,9.27,0.483325,0.0005843681519357195,0.32158137942837584,0.05408180729077529,0.39098066061954473
777,Dickson County,tn,84.0,56.0,7232.6287576678005,489.89589,491.32011,50472,162.701525,59644.35326815001,0.004792050429277,0.039194594578614,0.0024549800704402004,0.0,0.9228190535220999,0.007805515237189001,0.02293380616251,0.14235791632701,0.25339706751200003,0.7096514313339998,9.269999999999998,0.43642000000000003,0.003994293865905849,0.29576795054683785,0.06266841020763989,0.4328538595656998
826,Dyer County,tn,78.0,42.0,8257.980631309,512.326816,526.527872,38054,305.07024000000007,57036.546653125,0.0058597989525298756,0.11953073231475,0.002371108714753125,0.00025193147463874996,0.8337859566357501,0.00888557962822,0.029314892279374997,0.26369306727155,0.21181339352899992,0.7656132430399999,9.269999999999998,0.4196,0.004650608156451228,0.2692226835549482,0.07733746780890313,0.4229515951016976
911,Fayette County,tn,29.0,27.0,1976.6965681031002,704.7858,706.23846,38814,98.98017545454545,75016.28612199999,0.00717461418540909,0.28216521843345455,0.0004129542564039091,6.180087757245454e-05,0.6880615010854545,0.012161135869836364,0.009962775291891818,0.4205631454358182,0.303791567388,0.6757484719780001,9.269999999999998,0.45879090909090914,0.0018021377081779766,0.257072190446746,0.11428865873138558,0.4387849744937394
914,Fentress County,tn,0.0,0.0,0.0,498.61202,498.93214,17931,57.8441125,40098.9453881,0.002971045808125,0.001581693028935,0.0024550443087725,0.0,0.977536837264,0.002953378864375,0.012502000726013752,0.044042329963599997,0.150458213651,0.825058131583,9.27,0.45285,0.0,0.31124867547822205,0.049188556131838715,0.33450448943171046
964,Franklin County,tn,24.0,15.0,1440.303147463,554.542081,575.7353740000001,41138,157.87618444444445,55928.06569923334,0.00828054461678889,0.033036309352015555,0.0037394929764249995,0.0008363893714211112,0.8988688133456666,0.018244037505335556,0.036994412832233335,0.18662980048847777,0.267188168429,0.704394059769,9.269999999999998,0.44439999999999996,0.0012698412698412698,0.25151927658126305,0.07885653167387817,0.41389955758665953
1026,Gibson County,tn,92.0,44.0,10377.675918577299,602.74212,603.65065,49572,111.20957929999999,51585.58872119232,0.0030878758504327857,0.15824012862314282,0.0030021094148507143,0.00018120716921428572,0.8179892038525713,0.00396083037348,0.013538644716355002,0.2385330797679857,0.26970847875199994,0.707195647711,9.269999999999998,0.41023846153846155,0.004128152203176882,0.2602880658436214,0.06999919309287501,0.40750827079803115
1029,Giles County,tn,45.0,18.0,3346.2882220296005,610.9267199999999,611.1748600000001,28949,50.414385,51157.191167850004,0.005799023219135125,0.09524508658425,0.00017652596893124998,0.0011189911532787499,0.8733335864536251,0.007676757760243749,0.01665002886058825,0.22395822382495,0.2621402877699999,0.7161870503600001,9.269999999999998,0.42107500000000003,0.003253560841587738,0.2962451207295589,0.06818888389927114,0.41041141317489377
1063,Grainger County,tn,8.0,2.0,497.473400496,280.6003800000001,302.45954,22736,99.76518999999999,46968.089524639996,0.001605574068464,0.0068981205979320006,0.000682235633692,0.0,0.9761467917928,0.0050488813028,0.0096183966043418,0.04648204003413999,0.144520976832,0.828804007514,9.27,0.4416399999999999,0.0007368518006815879,0.3229679802955665,0.053967276565798736,0.39320900774102746
1112,Greene County,tn,49.0,37.0,3684.8277063117994,622.164889,624.1173,68576,227.53799466666663,48686.764835919996,0.004793112808191334,0.020388022761875332,0.0011392531251806666,0.00017554520289,0.9550159707115999,0.005167317571062666,0.013320777819156665,0.08489247717162665,0.179260142182,0.7891532927500002,9.27,0.4421866666666668,0.0015262895589334663,0.30402764815678957,0.07011199253383107,0.4106392907139524
1129,Grundy County,tn,16.0,3.0,1408.78178382909,360.53404,361.12185,13524,40.992425,43825.0948386,0.0018078404538625,0.004891733798794501,0.0053020156199225,0.00046875,0.8274706392215,0.001968465993967,0.15809055491175,0.28854616091225,0.210105263158,0.763368421053,9.27,0.45504999999999995,0.002509410288582183,0.2942916296953564,0.04673173617272996,0.33488612836438925
1147,Hamblen County,tn,48.0,40.0,2777.22912954,161.17873400000002,175.8035,62999,948.2003916666667,49450.49640558332,0.006723030121255833,0.04038823253659583,0.0010286049738825,0.00015847860538833333,0.8865393786210835,0.03721106859836083,0.027951206543515825,0.20164588749318332,0.19801739637500002,0.769668108266,9.269999999999998,0.44474166666666676,0.0017771853826502276,0.2903220686042636,0.06900109525548025,0.3983396561850188
1156,Hamilton County,tn,1143.0,399.0,116053.14013270375,542.4311651,575.8798729000001,348121,1571.7049532926833,64930.966009812524,0.01733475787440264,0.22732547194894162,0.00191008239134655,0.00034918312903950004,0.7218788551925449,0.013170534212240122,0.018031115251460172,0.27821573501135743,0.39167044681299945,0.5575314697209995,9.26999999999999,0.44260625,0.007435113510700579,0.1882937254575277,0.12541041764214167,0.4677051944582487
1172,Hancock County,tn,4.0,3.0,312.056002655,222.3401,223.4923,6642,29.875529999999998,36449.233881550004,0.000507227998985,0.00380420999239,0.007069384524214999,0.0,0.9740979201870001,0.000507227998985,0.01401402929875,0.050833980132300005,0.144459398834,0.826379542396,9.27,0.4294,0.0011092623405435386,0.28199337548931047,0.05209274314965372,0.3372478169226137
1180,Hardeman County,tn,6.0,6.0,273.4409628342,667.76766,670.3808799999999,26253,54.837060000000015,43463.099044083334,0.00438213075231,0.4115853496199667,0.0036725641281265,0.0,0.5698735444224999,0.0013707841920133333,0.009115626884946668,0.40263445110883334,0.45163384548799995,0.5314866911919999,9.269999999999998,0.4390833333333333,0.0005522319374137137,0.3134498914409782,0.04033824705747915,0.31447834533196206
1186,Hardin County,tn,11.0,6.0,1106.4270384732997,577.3180600000001,596.29455,25900,129.37839833333334,52350.33924493333,0.0028077990423716667,0.030426461190579998,0.003549829630054999,0.0007163836951066667,0.9440847643033333,0.0008436682696366665,0.017571093868785,0.10522685164108332,0.16303146044800002,0.805307066037,9.269999999999998,0.4853,0.0007871198568872987,0.31328185328185326,0.05471042471042471,0.3644015444015444
1218,Hawkins County,tn,85.0,32.0,6987.345215581599,486.975075,499.5973859999999,56595,275.5726769230769,48619.359193169235,0.0037228907625623075,0.013487136921275384,0.0027486619758676925,0.00022598870056461537,0.9629329712616155,0.0035415816429684613,0.01334076873517077,0.07108582970206924,0.169227795496,0.8026964337490002,9.269999999999998,0.43133076923076924,0.0031676231646418722,0.3152221927732132,0.06281473628412404,0.38683629295874195
1222,Haywood County,tn,15.0,11.0,476.8223540725,533.111744,534.0604930000001,18248,110.81352833333334,46501.81479275,0.0,0.4867041594281667,0.0009578544061299999,0.0,0.4769849358693334,0.020641452897328334,0.014711597398886668,0.5124938843728333,0.542790152403,0.441090269637,9.269999999999998,0.46373333333333333,0.0017919006092462072,0.2841407277509864,0.048553266111354666,0.3942349846558527
1229,Henderson County,tn,15.0,14.0,1462.4550727981,520.07312,525.88357,28013,80.16810833333334,47479.025074716665,0.00040897293288833333,0.06732213205925335,0.00034587116299166664,0.0,0.9015764572765,0.009334388253071665,0.021012178315125002,0.1697248543737,0.17656311443199998,0.798073141958,9.269999999999998,0.4176666666666667,0.0011705946620883408,0.2713383072145075,0.057116338842680185,0.3967800663977439
1243,Henry County,tn,20.0,15.0,835.6984891523999,562.096464,593.416341,32269,311.1577388888889,50438.6520923111,0.001356458082725889,0.09546651233765331,0.002508993525637778,0.0,0.885764667281111,0.0008740220670711112,0.01402934670571778,0.17677088719290002,0.23752618918300003,0.7358578412350001,9.269999999999998,0.4588555555555555,0.0011759863585582408,0.3237472496823577,0.06132820973689919,0.3902197155164399
1250,Hickman County,tn,3.0,2.0,177.61698680400002,612.49911,612.6276799999999,24283,47.936765,49120.46078945001,0.0005960363582183333,0.074874563114655,0.0005510943158549999,0.0,0.8911875884613334,0.0068693446174666675,0.025921373132576666,0.16934530485983335,0.23486214893100002,0.7324143262050001,9.269999999999998,0.43534999999999996,0.0002918004085205719,0.3008277395708932,0.04571099122843141,0.38660791500226493
1287,Houston County,tn,0.0,0.0,0.0,200.28647,206.97457999999995,8290,44.54927333333333,45413.66547113333,0.0017319016279866665,0.03021682624196,0.004649474588126667,0.0,0.9363932682526667,0.0029967729482799996,0.024011756341053334,0.1189211712595667,0.273301737757,0.6887835703,9.27,0.40176666666666666,0.0,0.3203860072376357,0.05814234016887817,0.3615199034981906
1307,Humphreys County,tn,40.0,13.0,6528.150463656901,530.98,556.70255,18240,56.65875200000001,56858.47428924,0.001750220741156,0.031113707082578008,0.0030158520827880003,0.0001375042970092,0.9506151509804,0.0012335526315780001,0.012134012184687201,0.09335377118756,0.275528785544,0.690292758089,9.27,0.44188,0.004500450045004501,0.30005482456140353,0.0625,0.38744517543859647
1368,Jackson County,tn,4.0,1.0,283.97206915,308.32021000000003,319.52474,11496,41.830825000000004,44047.372377125,0.000143733231123,0.006725517765325,0.0,0.0,0.9710095847605,0.0043407669227125,0.01778039732005,0.0563064091514425,0.253879019564,0.726107488194,9.27,0.48125,0.0006872852233676976,0.3463813500347947,0.03714335421016005,0.33420320111343077
1405,Jefferson County,tn,15.0,11.0,612.0379482569,274.07793,314.30472000000003,52490,227.03330999999997,58112.884756488886,0.0026204886890955556,0.02335857796905189,0.0019575799053666663,0.0,0.9522771116076666,0.005083369430158889,0.01470287239871667,0.09001556413995557,0.18374223438999995,0.7770875013160001,9.269999999999998,0.4532222222222222,0.0006358087487283825,0.2740331491712707,0.06660316250714422,0.4381787007048962
1432,Johnson County,tn,1.0,1.0,24.235091187,298.4748,302.72255,18017,68.778988,42527.28315998,0.000981993513864,0.030588694550540002,0.0037156264293879996,0.0,0.9484798320068,0.005939120547218001,0.010294732952236,0.09448513406662999,0.150701647346,0.8236729713240001,9.27,0.44762,0.00011205737337516809,0.305156241327635,0.045845590275850584,0.33568296608758397
1513,Knox County,tn,823.0,336.0,62931.960288073344,508.21518570000006,525.8659286999999,444348,1786.442999107143,69469.69666875403,0.01827542844609875,0.10059918266095616,0.002603315770609999,0.0005036469659563928,0.8481784724578836,0.009478286509010626,0.020361667189487235,0.22144689609406418,0.3506576818810004,0.5897604676849983,9.269999999999987,0.42154684684684673,0.004154069019124869,0.17578789597342623,0.13918370286352139,0.4844243700883092
1550,Lake County,tn,9.0,7.0,386.15081692219997,165.78422,193.89323000000002,7687,48.56953499999999,46062.06052945,0.002424759901645,0.21844198744819998,0.003767538399235,0.0006162695152,0.7331307023210001,0.015620842556500002,0.025997899857999995,0.3796815521735,0.292893401015,0.68883248731,9.27,0.4906,0.0034588777863182167,0.33107844412644727,0.04397033953427865,0.23936516196175361
1578,Lauderdale County,tn,20.0,19.0,1418.9349026871002,471.99208,507.580673,27427,176.87440999999998,43290.02492993334,0.004630945101328667,0.35330398595493334,0.005871852897981111,0.0,0.6179043064476667,0.010355147824974445,0.007933761773025556,0.4223597019471111,0.42129522931600005,0.562802489053,9.269999999999998,0.4469888888888889,0.001772735330615139,0.2987202391803697,0.03908557261093083,0.33175338170416013
1593,Lawrence County,tn,10.0,7.0,982.8429971324,617.12841,617.98926,42226,103.36927545454544,49093.262760745456,0.003652987306943182,0.016683741161904183,0.002268549992174546,0.0001798653579318182,0.9547122181222729,0.008261204244100909,0.014241433814720365,0.08333241632673637,0.18016349469900003,0.7931408864480002,9.269999999999998,0.4189090909090909,0.0005510856387082552,0.28356936484630324,0.05247951499076398,0.39328849523989956
1627,Lewis County,tn,13.0,8.0,1429.44903832,282.08941,282.48763,11944,54.683385,45642.33445295,0.016559128402985,0.015436522961900002,0.0,0.0,0.9475603910365,0.010816755631990001,0.0096272019664,0.10066752084075,0.19343620951999999,0.7778743751360001,9.27,0.39,0.0023835716905023837,0.3036671131949096,0.05936034829202947,0.40673141326188883
1658,Lincoln County,tn,206.0,32.0,22851.381697782697,570.3383699999999,570.72074,33550,85.32966111111111,53427.43836316667,0.0007111808221628889,0.041612542441108895,0.0029529502862333332,0.0,0.9091250579021111,0.007231849570956668,0.03836641897751111,0.16168254253576667,0.19216277317299998,0.781838733986,9.269999999999998,0.4146555555555555,0.01343945720250522,0.29120715350223547,0.07824143070044709,0.4242026825633383
1694,Loudon County,tn,80.0,29.0,7017.830106846899,229.21550099999996,247.36984499999997,50229,371.87934200000007,65648.48424474002,0.009719841385828999,0.013590381359557998,0.0022674042684110002,0.0005389612727929999,0.9561072395834997,0.005914974959173999,0.011861197170819002,0.08431076042957,0.21095090971500002,0.7547202197049999,9.269999999999998,0.4319299999999999,0.0036127167630057803,0.25035338151267195,0.11505305699894483,0.3963646499034422
1728,Macon County,tn,2.0,2.0,72.01902539139999,307.14365,307.2389,22761,77.24000000000001,45917.0130775,0.00897705377475,0.00371876692807,0.00214963797210725,0.001270718232045,0.9620286225452501,0.0131701694178775,0.0086850311298675,0.073714248531575,0.14299065420600002,0.835781041389,9.27,0.42090000000000005,0.0002011667672500503,0.29541760028118275,0.036202275822679146,0.42427837089758796
1747,Madison County,tn,161.0,87.0,14221.9723735061,557.1170979999998,558.6262909999999,98184,1054.6216540740743,56557.35677176667,0.00883412781152815,0.41937248448859266,0.001673134482811037,0.0002879204292633333,0.5554977488595041,0.002495426593545926,0.011839157334747778,0.3676523442059408,0.4088020336829998,0.564585319352,9.270000000000003,0.4305962962962962,0.0037934121860421282,0.21550354436568075,0.11107716124826855,0.438350444064206
1782,Marion County,tn,7.0,7.0,180.8928568527,498.15956,512.2530099999999,28306,76.901515,54454.6545557,0.003459254593516667,0.013039729883157167,0.004209744070474833,0.0,0.9387302365921667,0.0013536459302783334,0.03920738893048333,0.11553889235461667,0.26117060561300004,0.7090103397340001,9.269999999999998,0.4275,0.0005376757047392273,0.2643962410796298,0.06528651169363386,0.42022892672931533
